categoria,trecho,q_inicio,q_fim,q_inicio_analise,fps,id_j,@f,@Vd,@Van,sexo,dosagem,unidade,id_video
Climbing,98,4140,4171,130,30.0,5f8f5519d3d64947e0da2443,4155,-5.6890537025122985,-1.4236799999999998,femea,flx1mg,A2,5f8f5519d3d64947e0da2445
Diving,45,1955,1970,130,30.0,5f8f5519d3d64947e0da2443,1955,0.06598947448341452,0.016513800000000002,femea,flx1mg,A2,5f8f5519d3d64947e0da2445
Diving,45,1955,1970,130,30.0,5f8f5519d3d64947e0da2443,1956,-0.06598947448341452,-0.016513800000000002,femea,flx1mg,A2,5f8f5519d3d64947e0da2445
Diving,45,1955,1970,130,30.0,5f8f5519d3d64947e0da2443,1957,90.37318830444876,22.6158,femea,flx1mg,A2,5f8f5519d3d64947e0da2445
Diving,45,1955,1970,130,30.0,5f8f5519d3d64947e0da2443,1958,-146.77740969993886,-36.7309,femea,flx1mg,A2,5f8f5519d3d64947e0da2445
Diving,45,1955,1970,130,30.0,5f8f5519d3d64947e0da2443,1961,-3.574148148444149,-0.8944270000000001,femea,flx1mg,A2,5f8f5519d3d64947e0da2445
Immobility,16,2339,2556,120,30.0,5f8f551dd3d64947e0da2483,2374,-6.8979301087929175,-1.95285,femea,flx1mg,A8,5f8f551dd3d64947e0da2485
Immobility,51,3560,4036,120,30.0,5f8f551dd3d64947e0da2483,3626,0.503227287712523,0.142467,femea,flx1mg,A8,5f8f551dd3d64947e0da2485
Immobility,62,4720,4897,120,30.0,5f8f551dd3d64947e0da2483,4788,-0.2994687514717657,-0.0847816,femea,flx1mg,A8,5f8f551dd3d64947e0da2485
Immobility,64,4941,4984,120,30.0,5f8f551dd3d64947e0da2483,4969,4.029576602458437,1.1408,femea,flx1mg,A8,5f8f551dd3d64947e0da2485
Immobility,118,6804,6897,120,30.0,5f8f551dd3d64947e0da2483,6833,-3.087730184147317,-0.874157,femea,flx1mg,A8,5f8f551dd3d64947e0da2485
Swimming,39,3119,3133,120,30.0,5f8f551dd3d64947e0da2483,3124,143.79668440634862,40.7098,femea,flx1mg,A8,5f8f551dd3d64947e0da2485
Swimming,45,3311,3344,120,30.0,5f8f551dd3d64947e0da2483,3313,-121.20378655865869,-34.3136,femea,flx1mg,A8,5f8f551dd3d64947e0da2485
Swimming,47,3370,3384,120,30.0,5f8f551dd3d64947e0da2483,3381,-0.17294400226063206,-0.0489616,femea,flx1mg,A8,5f8f551dd3d64947e0da2485
Swimming,68,5028,5043,120,30.0,5f8f551dd3d64947e0da2483,5042,1.0309824330052275,0.291878,femea,flx1mg,A8,5f8f551dd3d64947e0da2485
Swimming,124,7050,7109,120,30.0,5f8f551dd3d64947e0da2483,7108,-3.5945815475910137,-1.01765,femea,flx1mg,A8,5f8f551dd3d64947e0da2485
Climbing,5,278,569,120,30.0,5f8f551dd3d64947e0da2483,281,8.862384024866953,2.509,femea,flx1mg,A8,5f8f551dd3d64947e0da2485
Climbing,5,278,569,120,30.0,5f8f551dd3d64947e0da2483,396,3.3249941129374085,0.941328,femea,flx1mg,A8,5f8f551dd3d64947e0da2485
Climbing,9,792,1060,120,30.0,5f8f551dd3d64947e0da2483,856,-56.52675081241463,-16.0031,femea,flx1mg,A8,5f8f551dd3d64947e0da2485
Climbing,13,1216,2306,120,30.0,5f8f551dd3d64947e0da2483,2100,-32.235765082654375,-9.12616,femea,flx1mg,A8,5f8f551dd3d64947e0da2485
Climbing,60,4465,4669,120,30.0,5f8f551dd3d64947e0da2483,4588,-21.119919464983756,-5.97919,femea,flx1mg,A8,5f8f551dd3d64947e0da2485
Headshaking,88,5940,5943,120,30.0,5f8f551dd3d64947e0da2483,5942,-0.4150131870202044,-0.117493,femea,flx1mg,A8,5f8f551dd3d64947e0da2485
Headshaking,113,6733,6735,120,30.0,5f8f551dd3d64947e0da2483,6734,-2.881451043187491,-0.815758,femea,flx1mg,A8,5f8f551dd3d64947e0da2485
Headshaking,119,6897,6899,120,30.0,5f8f551dd3d64947e0da2483,6897,3.532237554749681,1.0,femea,flx1mg,A8,5f8f551dd3d64947e0da2485
Headshaking,119,6897,6899,120,30.0,5f8f551dd3d64947e0da2483,6898,3.251760231714784,0.920595,femea,flx1mg,A8,5f8f551dd3d64947e0da2485
Headshaking,126,7210,7213,120,30.0,5f8f551dd3d64947e0da2483,7210,-7.064475109499362,-2.0,femea,flx1mg,A8,5f8f551dd3d64947e0da2485
Immobility,89,4688,4738,131,30.0,5f8f551bd3d64947e0da245b,4690,0.5056334789606807,0.126076,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Immobility,96,4852,4869,131,30.0,5f8f551bd3d64947e0da245b,4852,-3.297526295807109,-0.8222139999999999,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Immobility,128,5893,5936,131,30.0,5f8f551bd3d64947e0da245b,5895,3.1115132053880337,0.775833,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Immobility,131,5947,5998,131,30.0,5f8f551bd3d64947e0da245b,5972,-6.6096589967220485,-1.6480700000000001,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Immobility,136,6110,6122,131,30.0,5f8f551bd3d64947e0da245b,6113,0.313721678867636,0.0782242,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Swimming,1,204,295,131,30.0,5f8f551bd3d64947e0da245b,209,-0.021204433523878786,-0.00528717,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Swimming,1,204,295,131,30.0,5f8f551bd3d64947e0da245b,263,0.14628904265615725,0.0364761,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Swimming,84,4479,4498,131,30.0,5f8f551bd3d64947e0da245b,4481,-6.607052142433172,-1.64742,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Swimming,90,4738,4746,131,30.0,5f8f551bd3d64947e0da245b,4745,2.034677846283829,0.507332,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Swimming,94,4842,4850,131,30.0,5f8f551bd3d64947e0da245b,4843,17.052677172512258,4.2519599999999995,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Climbing,7,443,488,131,30.0,5f8f551bd3d64947e0da245b,450,-0.3854165886838461,-0.0961008,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Climbing,7,443,488,131,30.0,5f8f551bd3d64947e0da245b,470,12.72417610035988,3.1726799999999997,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Climbing,64,3262,3292,131,30.0,5f8f551bd3d64947e0da245b,3271,-16.704561861320702,-4.16516,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Climbing,66,3316,3374,131,30.0,5f8f551bd3d64947e0da245b,3371,-30.69057575384879,-7.65247,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Climbing,146,6416,6525,131,30.0,5f8f551bd3d64947e0da245b,6467,-1.1688613260466187,-0.29144699999999996,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Headshaking,57,2721,2726,131,30.0,5f8f551bd3d64947e0da245b,2722,-11.021820038822076,-2.74821,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Headshaking,72,4141,4143,131,30.0,5f8f551bd3d64947e0da245b,4141,-19.627647628163647,-4.89401,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Headshaking,79,4323,4326,131,30.0,5f8f551bd3d64947e0da245b,4323,-5.452215692460711,-1.3594700000000002,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Headshaking,119,5695,5698,131,30.0,5f8f551bd3d64947e0da245b,5696,-9.717069414513897,-2.42288,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Headshaking,119,5695,5698,131,30.0,5f8f551bd3d64947e0da245b,5697,-2.2948539359489208e-05,-5.7220500000000006e-06,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Diving,31,1487,1566,131,30.0,5f8f551bd3d64947e0da245b,1499,112.80259562476273,28.1265,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Diving,31,1487,1566,131,30.0,5f8f551bd3d64947e0da245b,1520,-14.534014769500608,-3.62395,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Diving,34,1689,1747,131,30.0,5f8f551bd3d64947e0da245b,1717,0.10567024229039557,0.0263481,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Diving,34,1689,1747,131,30.0,5f8f551bd3d64947e0da245b,1718,-0.10567024229039557,-0.0263481,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Diving,40,1850,2043,131,30.0,5f8f551bd3d64947e0da245b,2042,6.005991754319358,1.49755,femea,flx1mg,A5,5f8f551bd3d64947e0da245d
Immobility,46,2085,2122,125,30.0,5f8f551ed3d64947e0da248b,2097,0.3517969366143041,0.0945663,femea,flx1mg,A9,5f8f551ed3d64947e0da248d
Immobility,73,2958,3419,125,30.0,5f8f551ed3d64947e0da248b,2992,-2.1740614165182754,-0.584408,femea,flx1mg,A9,5f8f551ed3d64947e0da248d
Immobility,95,3846,3961,125,30.0,5f8f551ed3d64947e0da248b,3926,-0.24252580515557495,-0.0651932,femea,flx1mg,A9,5f8f551ed3d64947e0da248d
Immobility,106,4622,5243,125,30.0,5f8f551ed3d64947e0da248b,4739,109.20714558522272,29.3559,femea,flx1mg,A9,5f8f551ed3d64947e0da248d
Immobility,106,4622,5243,125,30.0,5f8f551ed3d64947e0da248b,5066,-8.417639268477782,-2.26274,femea,flx1mg,A9,5f8f551ed3d64947e0da248d
Swimming,25,1666,1680,125,30.0,5f8f551ed3d64947e0da248b,1666,-2.2701406697188093,-0.6102350000000001,femea,flx1mg,A9,5f8f551ed3d64947e0da248d
Swimming,117,5715,5775,125,30.0,5f8f551ed3d64947e0da248b,5767,0.5809842912200469,0.156174,femea,flx1mg,A9,5f8f551ed3d64947e0da248d
Swimming,119,5824,5830,125,30.0,5f8f551ed3d64947e0da248b,5829,-2.3943365061729005,-0.64362,femea,flx1mg,A9,5f8f551ed3d64947e0da248d
Swimming,133,6235,6267,125,30.0,5f8f551ed3d64947e0da248b,6252,1.8744512839335936,0.5038699999999999,femea,flx1mg,A9,5f8f551ed3d64947e0da248d
Swimming,161,7104,7125,125,30.0,5f8f551ed3d64947e0da248b,7118,-3.1105876780072115,-0.836155,femea,flx1mg,A9,5f8f551ed3d64947e0da248d
Climbing,10,584,952,125,30.0,5f8f551ed3d64947e0da248b,880,7.5839628584324945,2.03864,femea,flx1mg,A9,5f8f551ed3d64947e0da248d
Climbing,12,961,1393,125,30.0,5f8f551ed3d64947e0da248b,1000,0.8316973120972982,0.223568,femea,flx1mg,A9,5f8f551ed3d64947e0da248d
Climbing,12,961,1393,125,30.0,5f8f551ed3d64947e0da248b,1245,0.2162365394058738,0.0581264,femea,flx1mg,A9,5f8f551ed3d64947e0da248d
Climbing,61,2380,2629,125,30.0,5f8f551ed3d64947e0da248b,2489,-21.10562877281047,-5.67339,femea,flx1mg,A9,5f8f551ed3d64947e0da248d
Climbing,61,2380,2629,125,30.0,5f8f551ed3d64947e0da248b,2568,-0.03955071004479011,-0.0106316,femea,flx1mg,A9,5f8f551ed3d64947e0da248d
Immobility,69,4195,4214,126,30.0,5f8f551ad3d64947e0da2453,4207,-1.3577921549321434,-0.350271,femea,flx1mg,A4,5f8f551ad3d64947e0da2455
Immobility,78,4451,4563,126,30.0,5f8f551ad3d64947e0da2453,4488,-1.0489473623004135,-0.270598,femea,flx1mg,A4,5f8f551ad3d64947e0da2455
Immobility,88,4771,4871,126,30.0,5f8f551ad3d64947e0da2453,4813,-19.75012695225433,-5.0949599999999995,femea,flx1mg,A4,5f8f551ad3d64947e0da2455
Immobility,99,5560,5591,126,30.0,5f8f551ad3d64947e0da2453,5581,-84.6982800392292,-21.8497,femea,flx1mg,A4,5f8f551ad3d64947e0da2455
Immobility,104,5651,5690,126,30.0,5f8f551ad3d64947e0da2453,5688,0.19068228599338685,0.0491905,femea,flx1mg,A4,5f8f551ad3d64947e0da2455
Swimming,36,2772,2796,126,30.0,5f8f551ad3d64947e0da2453,2775,-11.344530974411853,-2.92656,femea,flx1mg,A4,5f8f551ad3d64947e0da2455
Swimming,70,4214,4233,126,30.0,5f8f551ad3d64947e0da2453,4227,-0.6703234084451353,-0.172924,femea,flx1mg,A4,5f8f551ad3d64947e0da2455
Swimming,113,5833,5927,126,30.0,5f8f551ad3d64947e0da2453,5905,-7.704819533978625,-1.9876200000000002,femea,flx1mg,A4,5f8f551ad3d64947e0da2455
Swimming,113,5833,5927,126,30.0,5f8f551ad3d64947e0da2453,5917,2.6998228483046542,0.696476,femea,flx1mg,A4,5f8f551ad3d64947e0da2455
Swimming,115,5999,6013,126,30.0,5f8f551ad3d64947e0da2453,6006,-0.2378391369572549,-0.0613556,femea,flx1mg,A4,5f8f551ad3d64947e0da2455
Climbing,7,819,1084,126,30.0,5f8f551ad3d64947e0da2453,835,-2.3361734458524404,-0.602665,femea,flx1mg,A4,5f8f551ad3d64947e0da2455
Climbing,29,2561,2645,126,30.0,5f8f551ad3d64947e0da2453,2562,0.5608692449926542,0.144688,femea,flx1mg,A4,5f8f551ad3d64947e0da2455
Climbing,39,2818,2961,126,30.0,5f8f551ad3d64947e0da2453,2859,0.03467626206046416,0.00894547,femea,flx1mg,A4,5f8f551ad3d64947e0da2455
Climbing,39,2818,2961,126,30.0,5f8f551ad3d64947e0da2453,2884,-41.626772001504044,-10.7385,femea,flx1mg,A4,5f8f551ad3d64947e0da2455
Climbing,39,2818,2961,126,30.0,5f8f551ad3d64947e0da2453,2941,-13.918657523520086,-3.59061,femea,flx1mg,A4,5f8f551ad3d64947e0da2455
Headshaking,98,5557,5560,126,30.0,5f8f551ad3d64947e0da2453,5557,-17.8400672943858,-4.60222,femea,flx1mg,A4,5f8f551ad3d64947e0da2455
Headshaking,98,5557,5560,126,30.0,5f8f551ad3d64947e0da2453,5558,-24.35223339057491,-6.28217,femea,flx1mg,A4,5f8f551ad3d64947e0da2455
Headshaking,101,5604,5605,126,30.0,5f8f551ad3d64947e0da2453,5604,-15.445224463214855,-3.9844199999999996,femea,flx1mg,A4,5f8f551ad3d64947e0da2455
Headshaking,103,5648,5651,126,30.0,5f8f551ad3d64947e0da2453,5648,0.11744808524989242,0.030298200000000004,femea,flx1mg,A4,5f8f551ad3d64947e0da2455
Headshaking,116,6013,6015,126,30.0,5f8f551ad3d64947e0da2453,6014,11.688600656662958,3.01532,femea,flx1mg,A4,5f8f551ad3d64947e0da2455
Immobility,19,2218,2246,111,30.0,5f8f5519d3d64947e0da243b,2225,7.480375744635153,1.9735599999999998,femea,flx1mg,A1,5f8f5519d3d64947e0da243d
Immobility,21,2274,2295,111,30.0,5f8f5519d3d64947e0da243b,2275,-6.982027681792053,-1.84208,femea,flx1mg,A1,5f8f5519d3d64947e0da243d
Immobility,23,2318,2333,111,30.0,5f8f5519d3d64947e0da243b,2320,-2.035312920485916,-0.53698,femea,flx1mg,A1,5f8f5519d3d64947e0da243d
Immobility,27,2390,2428,111,30.0,5f8f5519d3d64947e0da243b,2394,0.6607622284411147,0.17432999999999998,femea,flx1mg,A1,5f8f5519d3d64947e0da243d
Immobility,72,5085,5116,111,30.0,5f8f5519d3d64947e0da243b,5112,4.1310431525151765,1.0899,femea,flx1mg,A1,5f8f5519d3d64947e0da243d
Swimming,0,133,162,111,30.0,5f8f5519d3d64947e0da243b,145,-14.888053620048135,-3.92794,femea,flx1mg,A1,5f8f5519d3d64947e0da243d
Swimming,0,133,162,111,30.0,5f8f5519d3d64947e0da243b,154,7.745469017492215,2.0435,femea,flx1mg,A1,5f8f5519d3d64947e0da243d
Swimming,20,2246,2274,111,30.0,5f8f5519d3d64947e0da243b,2247,0.6895571039614906,0.181927,femea,flx1mg,A1,5f8f5519d3d64947e0da243d
Swimming,20,2246,2274,111,30.0,5f8f5519d3d64947e0da243b,2260,-5.631128434165723,-1.48567,femea,flx1mg,A1,5f8f5519d3d64947e0da243d
Swimming,22,2295,2318,111,30.0,5f8f5519d3d64947e0da243b,2311,-7.14561683901983,-1.8852400000000002,femea,flx1mg,A1,5f8f5519d3d64947e0da243d
Climbing,12,673,1869,111,30.0,5f8f5519d3d64947e0da243b,709,-22.03128257285264,-5.81255,femea,flx1mg,A1,5f8f5519d3d64947e0da243d
Climbing,16,1961,2128,111,30.0,5f8f5519d3d64947e0da243b,2063,4.302288706814322,1.1350799999999999,femea,flx1mg,A1,5f8f5519d3d64947e0da243d
Climbing,38,2881,3000,111,30.0,5f8f5519d3d64947e0da243b,2980,-49.91895084618349,-13.1702,femea,flx1mg,A1,5f8f5519d3d64947e0da243d
Climbing,77,5255,5288,111,30.0,5f8f5519d3d64947e0da243b,5261,3.3192831287626583,0.875732,femea,flx1mg,A1,5f8f5519d3d64947e0da243d
Climbing,111,7264,7419,111,30.0,5f8f5519d3d64947e0da243b,7299,-11.476673889285467,-3.02791,femea,flx1mg,A1,5f8f5519d3d64947e0da243d
Diving,28,2428,2478,111,30.0,5f8f5519d3d64947e0da243b,2429,7.40487305668387,1.95364,femea,flx1mg,A1,5f8f5519d3d64947e0da243d
Diving,28,2428,2478,111,30.0,5f8f5519d3d64947e0da243b,2447,-1.695073247462081,-0.44721400000000006,femea,flx1mg,A1,5f8f5519d3d64947e0da243d
Diving,28,2428,2478,111,30.0,5f8f5519d3d64947e0da243b,2467,49.38679334676782,13.0298,femea,flx1mg,A1,5f8f5519d3d64947e0da243d
Diving,28,2428,2478,111,30.0,5f8f5519d3d64947e0da243b,2472,15.169141940252311,4.0021,femea,flx1mg,A1,5f8f5519d3d64947e0da243d
Diving,28,2428,2478,111,30.0,5f8f5519d3d64947e0da243b,2474,-3.6882684034643294,-0.973082,femea,flx1mg,A1,5f8f5519d3d64947e0da243d
Immobility,97,4181,4253,128,30.0,5f8f551cd3d64947e0da2473,4206,-3.4295574066666843,-0.8516940000000001,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Immobility,105,4669,4700,128,30.0,5f8f551cd3d64947e0da2473,4689,41.44691806104014,10.2929,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Immobility,121,5223,5280,128,30.0,5f8f551cd3d64947e0da2473,5226,0.4704852768657938,0.11684000000000001,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Immobility,127,5461,5576,128,30.0,5f8f551cd3d64947e0da2473,5528,-9.933545229779684,-2.4668900000000002,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Immobility,133,5732,5791,128,30.0,5f8f551cd3d64947e0da2473,5754,-0.7078661186709583,-0.175791,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Swimming,59,2660,2680,128,30.0,5f8f551cd3d64947e0da2473,2662,2.942465819617781,0.73073,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Swimming,138,5950,6058,128,30.0,5f8f551cd3d64947e0da2473,5998,18.5785712559965,4.61379,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Swimming,158,6744,6767,128,30.0,5f8f551cd3d64947e0da2473,6745,7.503724742220992,1.8634700000000002,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Swimming,168,7130,7184,128,30.0,5f8f551cd3d64947e0da2473,7172,0.3046972019467986,0.0756683,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Swimming,168,7130,7184,128,30.0,5f8f551cd3d64947e0da2473,7183,-2.0137365808611336,-0.5000899999999999,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Climbing,9,394,613,128,30.0,5f8f551cd3d64947e0da2473,535,52.344909787414544,12.9993,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Climbing,17,777,912,128,30.0,5f8f551cd3d64947e0da2473,904,-8.714769307587199,-2.1642200000000003,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Climbing,36,1696,1729,128,30.0,5f8f551cd3d64947e0da2473,1714,-51.26855995425614,-12.732000000000001,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Climbing,71,3046,3094,128,30.0,5f8f551cd3d64947e0da2473,3080,-8.536183018396871,-2.11987,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Climbing,90,3953,4012,128,30.0,5f8f551cd3d64947e0da2473,3996,-1.6426032659613594,-0.407923,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Headshaking,116,5175,5177,128,30.0,5f8f551cd3d64947e0da2473,5176,-5.617595816476919,-1.39507,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Headshaking,118,5191,5192,128,30.0,5f8f551cd3d64947e0da2473,5191,0.29890633514894943,0.0742302,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Headshaking,128,5576,5578,128,30.0,5f8f551cd3d64947e0da2473,5577,1.2365177754094532,0.307076,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Headshaking,162,6858,6859,128,30.0,5f8f551cd3d64947e0da2473,6858,-13.048678018517673,-3.2405,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Headshaking,164,6880,6881,128,30.0,5f8f551cd3d64947e0da2473,6880,18.794404967396762,4.66739,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Diving,22,1007,1018,128,30.0,5f8f551cd3d64947e0da2473,1008,0.35490431103678033,0.0881367,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Diving,92,4138,4147,128,30.0,5f8f551cd3d64947e0da2473,4139,-4.510763498331585,-1.1202,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Diving,92,4138,4147,128,30.0,5f8f551cd3d64947e0da2473,4141,-2.195447626768749,-0.545216,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Diving,92,4138,4147,128,30.0,5f8f551cd3d64947e0da2473,4143,-16.535640749619475,-4.10645,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Diving,92,4138,4147,128,30.0,5f8f551cd3d64947e0da2473,4144,2.8473580504095213,0.7071109999999999,femea,flx1mg,A6,5f8f551cd3d64947e0da2475
Immobility,120,4836,4900,118,30.0,5f8f551dd3d64947e0da247b,4838,-0.12220323861467965,-0.0322342,femea,flx1mg,A7,5f8f551dd3d64947e0da247d
Immobility,132,5186,5248,118,30.0,5f8f551dd3d64947e0da247b,5230,-4.591293600867406,-1.21107,femea,flx1mg,A7,5f8f551dd3d64947e0da247d
Immobility,151,5760,5781,118,30.0,5f8f551dd3d64947e0da247b,5762,-0.06632235008075052,-0.0174942,femea,flx1mg,A7,5f8f551dd3d64947e0da247d
Immobility,185,6895,6940,118,30.0,5f8f551dd3d64947e0da247b,6938,1.051235521137938,0.27729000000000004,femea,flx1mg,A7,5f8f551dd3d64947e0da247d
Immobility,189,7050,7083,118,30.0,5f8f551dd3d64947e0da247b,7074,-3.9658749996840745,-1.0461,femea,flx1mg,A7,5f8f551dd3d64947e0da247d
Swimming,3,211,233,118,30.0,5f8f551dd3d64947e0da247b,221,-0.2266470455918294,-0.05978390000000001,femea,flx1mg,A7,5f8f551dd3d64947e0da247d
Swimming,135,5282,5299,118,30.0,5f8f551dd3d64947e0da247b,5291,-1.348810730343752,-0.355783,femea,flx1mg,A7,5f8f551dd3d64947e0da247d
Swimming,158,5962,6001,118,30.0,5f8f551dd3d64947e0da247b,5999,-5.014001814675622,-1.32257,femea,flx1mg,A7,5f8f551dd3d64947e0da247d
Swimming,190,7083,7101,118,30.0,5f8f551dd3d64947e0da247b,7096,-2.7841648069190192,-0.734394,femea,flx1mg,A7,5f8f551dd3d64947e0da247d
Swimming,196,7283,7314,118,30.0,5f8f551dd3d64947e0da247b,7302,-8.111979133757771,-2.13974,femea,flx1mg,A7,5f8f551dd3d64947e0da247d
Climbing,9,416,508,118,30.0,5f8f551dd3d64947e0da247b,438,-102.73629325966795,-27.0993,femea,flx1mg,A7,5f8f551dd3d64947e0da247d
Climbing,17,852,894,118,30.0,5f8f551dd3d64947e0da247b,864,-1.290204037274145,-0.34032399999999996,femea,flx1mg,A7,5f8f551dd3d64947e0da247d
Climbing,38,1810,1882,118,30.0,5f8f551dd3d64947e0da247b,1841,-0.3566451753133348,-0.0940742,femea,flx1mg,A7,5f8f551dd3d64947e0da247d
Climbing,87,3666,3717,118,30.0,5f8f551dd3d64947e0da247b,3694,-39.13444016751629,-10.3227,femea,flx1mg,A7,5f8f551dd3d64947e0da247d
Climbing,91,3869,3937,118,30.0,5f8f551dd3d64947e0da247b,3894,9.560484553774296,2.52182,femea,flx1mg,A7,5f8f551dd3d64947e0da247d
Headshaking,99,4215,4219,118,30.0,5f8f551dd3d64947e0da247b,4216,24.712432044441858,6.51853,femea,flx1mg,A7,5f8f551dd3d64947e0da247d
Headshaking,99,4215,4219,118,30.0,5f8f551dd3d64947e0da247b,4217,15.804927425612199,4.16895,femea,flx1mg,A7,5f8f551dd3d64947e0da247d
Headshaking,99,4215,4219,118,30.0,5f8f551dd3d64947e0da247b,4218,-1.3609233109995122,-0.358978,femea,flx1mg,A7,5f8f551dd3d64947e0da247d
Immobility,9,313,323,114,30.0,5f8f551ad3d64947e0da244b,321,-9.192756362548566,-2.5403599999999997,femea,flx1mg,A3,5f8f551ad3d64947e0da244d
Immobility,108,6291,6357,114,30.0,5f8f551ad3d64947e0da244b,6339,7.861623992347692,2.17251,femea,flx1mg,A3,5f8f551ad3d64947e0da244d
Immobility,125,6805,6853,114,30.0,5f8f551ad3d64947e0da244b,6819,13.351165396710137,3.68951,femea,flx1mg,A3,5f8f551ad3d64947e0da244d
Immobility,147,7229,7271,114,30.0,5f8f551ad3d64947e0da244b,7235,5.486465524208383,1.51615,femea,flx1mg,A3,5f8f551ad3d64947e0da244d
Immobility,156,7408,7441,114,30.0,5f8f551ad3d64947e0da244b,7434,-3.2132200122793964,-0.8879530000000001,femea,flx1mg,A3,5f8f551ad3d64947e0da244d
Swimming,68,5184,5202,114,30.0,5f8f551ad3d64947e0da244b,5200,3.1610965090569594,0.873549,femea,flx1mg,A3,5f8f551ad3d64947e0da244d
Swimming,101,6197,6201,114,30.0,5f8f551ad3d64947e0da244b,6199,7.447936205039379,2.05819,femea,flx1mg,A3,5f8f551ad3d64947e0da244d
Swimming,134,7028,7052,114,30.0,5f8f551ad3d64947e0da244b,7030,-12.70103289261801,-3.50985,femea,flx1mg,A3,5f8f551ad3d64947e0da244d
Swimming,148,7271,7286,114,30.0,5f8f551ad3d64947e0da244b,7278,-0.18615624747446116,-0.051443100000000005,femea,flx1mg,A3,5f8f551ad3d64947e0da244d
Swimming,155,7368,7408,114,30.0,5f8f551ad3d64947e0da244b,7406,-7.46613817818634,-2.0632200000000003,femea,flx1mg,A3,5f8f551ad3d64947e0da244d
Climbing,15,435,503,114,30.0,5f8f551ad3d64947e0da244b,494,52.13218806051885,14.4064,femea,flx1mg,A3,5f8f551ad3d64947e0da244d
Climbing,23,888,969,114,30.0,5f8f551ad3d64947e0da244b,916,-0.5828032968610342,-0.161054,femea,flx1mg,A3,5f8f551ad3d64947e0da244d
Climbing,30,1540,2046,114,30.0,5f8f551ad3d64947e0da244b,1988,-3.21645511446496,-0.8888469999999999,femea,flx1mg,A3,5f8f551ad3d64947e0da244d
Climbing,38,2671,4004,114,30.0,5f8f551ad3d64947e0da244b,3016,-77.92796650547447,-21.5349,femea,flx1mg,A3,5f8f551ad3d64947e0da244d
Climbing,38,2671,4004,114,30.0,5f8f551ad3d64947e0da244b,3791,-0.29469501140488114,-0.08143710000000001,femea,flx1mg,A3,5f8f551ad3d64947e0da244d
Headshaking,112,6404,6405,114,30.0,5f8f551ad3d64947e0da244b,6404,-0.2964652709006056,-0.08192630000000001,femea,flx1mg,A3,5f8f551ad3d64947e0da244d
Headshaking,126,6853,6856,114,30.0,5f8f551ad3d64947e0da244b,6853,-6.522820015174342,-1.8025400000000003,femea,flx1mg,A3,5f8f551ad3d64947e0da244d
Headshaking,126,6853,6856,114,30.0,5f8f551ad3d64947e0da244b,6855,7.021257347433329,1.94028,femea,flx1mg,A3,5f8f551ad3d64947e0da244d
